"codigo.del..municipio..ies.","codigo.del..departamento..ies.","id.caracter.ies","ies.padre","codigo.de..la.institucion","institucion.de.educacion.superior..ies.","principal..o.seccional","id.sector.ies","sector.ies","caracter.ies","departamento.de..domicilio.de.la.ies","municipio.de.domicilio.de.la.ies","ano","semestre","auxiliar","servicios.tecnicos","profesional","directivo","total"
5001,5,3,3107,3107,"institucion universitaria pascual bravo","principal",1,"oficial","institucion universitaria/escuela tecnologica","antioquia","medellin",2017,2,3,0,2,0,5
5001,5,4,1201,1201,"universidad de antioquia","principal",1,"oficial","universidad","antioquia","medellin",2021,1,820,150,589,177,1736
5001,5,3,3204,3204,"tecnologico de antioquia","principal",1,"oficial","institucion universitaria/escuela tecnologica","antioquia","medellin",2019,2,43,8,30,14,95
5001,5,3,3720,3720,"fundacion universitaria esumer","principal",2,"privada","institucion universitaria/escuela tecnologica","antioquia","medellin",2018,1,15,171,47,15,248
5001,5,4,1201,1201,"universidad de antioquia","principal",1,"oficial","universidad","antioquia","medellin",2021,2,820,150,589,177,1736
5001,5,4,1201,1201,"universidad de antioquia","principal",1,"oficial","universidad","antioquia","medellin",2019,2,3,0,11,1,15
5001,5,4,1201,1201,"universidad de antioquia","principal",1,"oficial","universidad","antioquia","medellin",2019,2,22,4,52,6,84
5001,5,4,2708,2708,"universidad ces","principal",2,"privada","universidad","antioquia","medellin",2019,1,153,138,123,17,431
5001,5,2,4801,4801,"corporacion academia superior de artes","principal",2,"privada","institucion tecnologica","antioquia","medellin",2017,1,1,0,1,1,3
5001,5,3,9900,9900,"corporacion universitaria u de colombia","principal",2,"privada","institucion universitaria/escuela tecnologica","antioquia","medellin",2021,1,6,10,9,2,27
5001,5,3,9120,9120,"fundacion universitaria bellas artes","principal",2,"privada","institucion universitaria/escuela tecnologica","antioquia","medellin",2019,1,5,7,10,13,35
5001,5,4,1201,1201,"universidad de antioquia","principal",1,"oficial","universidad","antioquia","medellin",2017,1,1,0,6,3,10
5001,5,3,9120,9120,"fundacion universitaria bellas artes","principal",2,"privada","institucion universitaria/escuela tecnologica","antioquia","medellin",2021,1,1,10,16,6,33
5001,5,4,1201,1201,"universidad de antioquia","principal",1,"oficial","universidad","antioquia","medellin",2019,1,90,14,61,16,181
5001,5,3,2209,2209,"politecnico colombiano jaime isaza cadavid","principal",1,"oficial","institucion universitaria/escuela tecnologica","antioquia","medellin",2020,2,155,28,102,26,311
5001,5,3,2747,2747,"fundacion universitaria autonoma de las americas","principal",2,"privada","institucion universitaria/escuela tecnologica","antioquia","medellin",2020,2,140,50,65,34,289
5001,5,3,2736,2736,"fundacion universitaria seminario biblico de colombia","principal",2,"privada","institucion universitaria/escuela tecnologica","antioquia","medellin",2018,1,14,7,11,4,36
5001,5,3,9900,9900,"corporacion universitaria u de colombia","principal",2,"privada","institucion universitaria/escuela tecnologica","antioquia","medellin",2016,1,5,3,9,3,20
5001,5,3,2209,2209,"politecnico colombiano jaime isaza cadavid","principal",1,"oficial","institucion universitaria/escuela tecnologica","antioquia","medellin",2021,2,139,24,88,25,276
5001,5,3,3302,3302,"instituto tecnologico metropolitano","principal",1,"oficial","institucion universitaria/escuela tecnologica","antioquia","medellin",2020,1,56,15,80,53,204
5001,5,3,2813,2813,"universidad eia","principal",2,"privada","institucion universitaria/escuela tecnologica","antioquia","medellin",2015,1,61,23,37,20,141
5001,5,3,2838,2838,"corporacion colegiatura colombiana","principal",2,"privada","institucion universitaria/escuela tecnologica","antioquia","medellin",2020,2,17,20,51,5,93
5001,5,4,1201,1201,"universidad de antioquia","principal",1,"oficial","universidad","antioquia","medellin",2019,1,13,1,7,7,28
5001,5,2,4801,4801,"corporacion academia superior de artes","principal",2,"privada","institucion tecnologica","antioquia","medellin",2016,1,11,0,0,9,20
5001,5,3,3302,3302,"instituto tecnologico metropolitano","principal",1,"oficial","institucion universitaria/escuela tecnologica","antioquia","medellin",2015,2,56,14,77,53,200
5001,5,3,2721,2721,"fundacion universitaria maria cano","principal",2,"privada","institucion universitaria/escuela tecnologica","antioquia","medellin",2021,1,27,9,49,36,121
5001,5,3,2749,2749,"institucion universitaria  salazar y herrera","principal",2,"privada","institucion universitaria/escuela tecnologica","antioquia","medellin",2014,2,33,19,18,6,76
5001,5,3,1812,1812,"universidad de medellin","principal",2,"privada","institucion universitaria/escuela tecnologica","antioquia","medellin",2014,1,186,38,82,36,342
5001,5,4,1201,1201,"universidad de antioquia","principal",1,"oficial","universidad","antioquia","medellin",2019,1,28,19,18,7,72
5001,5,2,4801,4801,"corporacion academia superior de artes","principal",2,"privada","institucion tecnologica","antioquia","medellin",2019,2,0,1,0,1,2
5001,5,4,2719,2719,"universidad catolica luis amigo-funlam","principal",2,"privada","universidad","antioquia","medellin",2018,1,113,41,76,44,274
5001,5,3,3703,3703,"fundacion escuela colombiana de mercadotecnia -escolme-","principal",2,"privada","institucion universitaria/escuela tecnologica","antioquia","medellin",2018,2,5,23,22,10,60
5001,5,3,1101,1102,"universidad nacional de colombia","seccional",1,"oficial","institucion universitaria/escuela tecnologica","antioquia","medellin",2014,2,0,0,0,0,0
5001,5,3,3107,3107,"institucion universitaria pascual bravo","principal",1,"oficial","institucion universitaria/escuela tecnologica","antioquia","medellin",2017,1,0,0,0,0,0
5001,5,3,3720,3720,"fundacion universitaria esumer","principal",2,"privada","institucion universitaria/escuela tecnologica","antioquia","medellin",2018,2,15,164,47,15,241
5001,5,4,2708,2708,"universidad ces","principal",2,"privada","universidad","antioquia","medellin",2017,2,285,80,276,21,662
5001,5,3,3720,3720,"fundacion universitaria esumer","principal",2,"privada","institucion universitaria/escuela tecnologica","antioquia","medellin",2021,2,15,138,34,10,197
5001,5,3,3107,3107,"institucion universitaria pascual bravo","principal",1,"oficial","institucion universitaria/escuela tecnologica","antioquia","medellin",2020,1,43,6,16,12,77
5001,5,2,4801,4801,"corporacion academia superior de artes","principal",2,"privada","institucion tecnologica","antioquia","medellin",2019,1,1,0,1,1,3
5001,5,3,3720,3720,"fundacion universitaria esumer","principal",2,"privada","institucion universitaria/escuela tecnologica","antioquia","medellin",2017,2,21,174,51,15,261
5001,5,2,3807,3807,"escuela de tecnologias de antioquia -eta-","principal",2,"privada","institucion tecnologica","antioquia","medellin",2019,1,0,0,0,1,1
5001,5,3,3107,3107,"institucion universitaria pascual bravo","principal",1,"oficial","institucion universitaria/escuela tecnologica","antioquia","medellin",2019,1,2,0,1,1,4
5001,5,4,1201,1201,"universidad de antioquia","principal",1,"oficial","universidad","antioquia","medellin",2019,1,12,0,7,7,26
5001,5,3,2815,2815,"corporacion universitaria adventista - unac","principal",2,"privada","institucion universitaria/escuela tecnologica","antioquia","medellin",2019,2,142,23,218,5,388
5001,5,3,3107,3107,"institucion universitaria pascual bravo","principal",1,"oficial","institucion universitaria/escuela tecnologica","antioquia","medellin",2017,2,0,0,0,0,0
5001,5,3,9900,9900,"corporacion universitaria u de colombia","principal",2,"privada","institucion universitaria/escuela tecnologica","antioquia","medellin",2015,2,4,2,8,3,17
5001,5,4,1201,1201,"universidad de antioquia","principal",1,"oficial","universidad","antioquia","medellin",2019,2,0,1,0,2,3
5001,5,4,1201,1201,"universidad de antioquia","principal",1,"oficial","universidad","antioquia","medellin",2017,1,1,0,8,1,10
5001,5,3,2833,2833,"corporacion universitaria remington","principal",2,"privada","institucion universitaria/escuela tecnologica","antioquia","medellin",2015,1,150,23,91,39,303
5001,5,4,2719,2719,"universidad catolica luis amigo-funlam","principal",2,"privada","universidad","antioquia","medellin",2021,1,107,47,47,43,244
5001,5,3,9120,9120,"fundacion universitaria bellas artes","principal",2,"privada","institucion universitaria/escuela tecnologica","antioquia","medellin",2017,2,5,7,10,13,35
5001,5,3,2110,2110,"colegio mayor de antioquia","principal",1,"oficial","institucion universitaria/escuela tecnologica","antioquia","medellin",2017,1,19,0,8,8,35
5001,5,4,1201,1201,"universidad de antioquia","principal",1,"oficial","universidad","antioquia","medellin",2019,1,3,1,2,3,9
5001,5,3,9900,9900,"corporacion universitaria u de colombia","principal",2,"privada","institucion universitaria/escuela tecnologica","antioquia","medellin",2019,2,8,7,10,2,27
5001,5,2,3807,3807,"escuela de tecnologias de antioquia -eta-","principal",2,"privada","institucion tecnologica","antioquia","medellin",2019,2,0,0,0,1,1
5001,5,4,1710,1710,"universidad pontificia bolivariana","principal",2,"privada","universidad","antioquia","medellin",2019,2,129,165,403,115,812
5001,5,2,4801,4801,"corporacion academia superior de artes","principal",2,"privada","institucion tecnologica","antioquia","medellin",2018,2,7,5,12,9,33
5001,5,3,3107,3107,"institucion universitaria pascual bravo","principal",1,"oficial","institucion universitaria/escuela tecnologica","antioquia","medellin",2017,2,3,1,0,1,5
5001,5,3,9120,9120,"fundacion universitaria bellas artes","principal",2,"privada","institucion universitaria/escuela tecnologica","antioquia","medellin",2018,2,5,7,10,13,35
5001,5,2,4801,4801,"corporacion academia superior de artes","principal",2,"privada","institucion tecnologica","antioquia","medellin",2017,1,0,0,1,1,2
5001,5,3,3302,3302,"instituto tecnologico metropolitano","principal",1,"oficial","institucion universitaria/escuela tecnologica","antioquia","medellin",2014,2,53,18,76,50,197
5001,5,3,3107,3107,"institucion universitaria pascual bravo","principal",1,"oficial","institucion universitaria/escuela tecnologica","antioquia","medellin",2019,2,4,1,0,1,6
5001,5,4,1710,1710,"universidad pontificia bolivariana","principal",2,"privada","universidad","antioquia","medellin",2020,2,98,143,365,121,727
5001,5,2,4801,4801,"corporacion academia superior de artes","principal",2,"privada","institucion tecnologica","antioquia","medellin",2017,2,1,0,1,1,3
5001,5,3,2813,2813,"universidad eia","principal",2,"privada","institucion universitaria/escuela tecnologica","antioquia","medellin",2014,1,55,22,36,19,132
5001,5,2,4801,4801,"corporacion academia superior de artes","principal",2,"privada","institucion tecnologica","antioquia","medellin",2017,1,2,2,2,1,7
5001,5,4,2708,2708,"universidad ces","principal",2,"privada","universidad","antioquia","medellin",2021,1,166,159,144,17,486
5001,5,4,1201,1201,"universidad de antioquia","principal",1,"oficial","universidad","antioquia","medellin",2017,1,57,5,35,9,106
5001,5,3,3107,3107,"institucion universitaria pascual bravo","principal",1,"oficial","institucion universitaria/escuela tecnologica","antioquia","medellin",2015,2,74,14,24,11,123
5001,5,3,3107,3107,"institucion universitaria pascual bravo","principal",1,"oficial","institucion universitaria/escuela tecnologica","antioquia","medellin",2017,1,1,1,0,1,3
5001,5,3,3720,3720,"fundacion universitaria esumer","principal",2,"privada","institucion universitaria/escuela tecnologica","antioquia","medellin",2019,2,21,155,36,14,226
5001,5,4,1201,1201,"universidad de antioquia","principal",1,"oficial","universidad","antioquia","medellin",2017,1,2,0,5,1,8
5001,5,3,2719,2719,"universidad catolica luis amigo-funlam","principal",2,"privada","institucion universitaria/escuela tecnologica","antioquia","medellin",2014,1,103,56,64,45,268
5001,5,4,1718,1717,"universidad de san buenaventura","seccional",2,"privada","universidad","antioquia","medellin",2016,2,121,7,81,26,235
5001,5,3,3107,3107,"institucion universitaria pascual bravo","principal",1,"oficial","institucion universitaria/escuela tecnologica","antioquia","medellin",2017,2,2,0,0,1,3
5001,5,3,3107,3107,"institucion universitaria pascual bravo","principal",1,"oficial","institucion universitaria/escuela tecnologica","antioquia","medellin",2017,1,2,0,0,1,3
5001,5,3,2110,2110,"colegio mayor de antioquia","principal",1,"oficial","institucion universitaria/escuela tecnologica","antioquia","medellin",2019,2,17,0,8,10,35
5001,5,3,3703,3703,"fundacion escuela colombiana de mercadotecnia -escolme-","principal",2,"privada","institucion universitaria/escuela tecnologica","antioquia","medellin",2014,2,18,8,14,8,48
5001,5,4,1201,1201,"universidad de antioquia","principal",1,"oficial","universidad","antioquia","medellin",2017,1,90,13,68,15,186
5001,5,4,1201,1201,"universidad de antioquia","principal",1,"oficial","universidad","antioquia","medellin",2017,1,4,1,2,3,10
5001,5,2,3703,3703,"fundacion escuela colombiana de mercadotecnia -escolme-","principal",2,"privada","institucion tecnologica","antioquia","medellin",2015,1,21,9,19,8,57
5001,5,4,1201,1201,"universidad de antioquia","principal",1,"oficial","universidad","antioquia","medellin",2019,2,1,0,3,2,6
5001,5,3,3107,3107,"institucion universitaria pascual bravo","principal",1,"oficial","institucion universitaria/escuela tecnologica","antioquia","medellin",2019,2,0,1,1,0,2
5001,5,4,2708,2708,"universidad ces","principal",2,"privada","universidad","antioquia","medellin",2016,2,216,50,267,17,550
5001,5,4,2708,2708,"universidad ces","principal",2,"privada","universidad","antioquia","medellin",2021,2,176,165,180,17,538
5001,5,4,1201,1201,"universidad de antioquia","principal",1,"oficial","universidad","antioquia","medellin",2019,2,20,1,11,6,38
5001,5,3,3107,3107,"institucion universitaria pascual bravo","principal",1,"oficial","institucion universitaria/escuela tecnologica","antioquia","medellin",2017,2,1,0,0,1,2
5001,5,4,1201,1201,"universidad de antioquia","principal",1,"oficial","universidad","antioquia","medellin",2017,1,3,1,2,3,9
5001,5,3,3107,3107,"institucion universitaria pascual bravo","principal",1,"oficial","institucion universitaria/escuela tecnologica","antioquia","medellin",2017,1,3,0,0,1,4
5001,5,4,1710,1710,"universidad pontificia bolivariana","principal",2,"privada","universidad","antioquia","medellin",2021,1,239,35,450,110,834
5001,5,3,2110,2110,"colegio mayor de antioquia","principal",1,"oficial","institucion universitaria/escuela tecnologica","antioquia","medellin",2018,2,18,0,9,9,36
5001,5,4,2719,2719,"universidad catolica luis amigo-funlam","principal",2,"privada","universidad","antioquia","medellin",2020,1,112,38,60,44,254
5001,5,4,1201,1201,"universidad de antioquia","principal",1,"oficial","universidad","antioquia","medellin",2019,1,3,0,11,1,15
5001,5,3,2747,2747,"fundacion universitaria autonoma de las americas","principal",2,"privada","institucion universitaria/escuela tecnologica","antioquia","medellin",2020,1,137,48,67,35,287
5001,5,2,4801,4801,"corporacion academia superior de artes","principal",2,"privada","institucion tecnologica","antioquia","medellin",2017,2,2,2,2,1,7
5001,5,3,2747,2747,"fundacion universitaria autonoma de las americas","principal",2,"privada","institucion universitaria/escuela tecnologica","antioquia","medellin",2019,1,52,143,64,31,290
5001,5,4,1818,1816,"universidad cooperativa de colombia","seccional",2,"privada","universidad","antioquia","medellin",2018,1,132,154,268,56,610
5001,5,3,2747,2747,"fundacion universitaria autonoma de las americas","principal",2,"privada","institucion universitaria/escuela tecnologica","antioquia","medellin",2017,1,31,58,103,23,215
5001,5,4,1201,1201,"universidad de antioquia","principal",1,"oficial","universidad","antioquia","medellin",2017,1,31,18,19,13,81
5001,5,3,3107,3107,"institucion universitaria pascual bravo","principal",1,"oficial","institucion universitaria/escuela tecnologica","antioquia","medellin",2018,2,58,12,26,11,107
5001,5,3,9120,9120,"fundacion universitaria bellas artes","principal",2,"privada","institucion universitaria/escuela tecnologica","antioquia","medellin",2014,2,7,2,20,4,33
5001,5,4,1201,1201,"universidad de antioquia","principal",1,"oficial","universidad","antioquia","medellin",2019,1,4,0,1,1,6
5001,5,3,2721,2721,"fundacion universitaria maria cano","principal",2,"privada","institucion universitaria/escuela tecnologica","antioquia","medellin",2018,1,19,30,43,32,124
5001,5,3,1818,1816,"universidad cooperativa de colombia","seccional",2,"privada","institucion universitaria/escuela tecnologica","antioquia","medellin",2014,1,338,109,320,53,820
